closed,title,url,created_at,updated_at,user,labels,reactions,id
true,MovementX/Y for down and up,https://github.com/w3c/pointerlock/issues/15,2017-01-12T18:33:28Z,2017-01-16T18:38:08Z,NavidZ,,0,200445192
true,chore: use new school WebIDL (closes #13),https://github.com/w3c/pointerlock/pull/14,2016-12-05T09:37:07Z,2016-12-06T14:52:37Z,marcoscaceres,,0,193449603
true,Use <pre class=idl> for IDL blocks,https://github.com/w3c/pointerlock/issues/13,2016-12-01T13:07:57Z,2016-12-05T22:39:11Z,foolip,,0,192842037
true,CFC: Publish FPWD of Pointer Lock 2.0 (closes 14th Nov 2016),https://github.com/w3c/pointerlock/issues/12,2016-11-07T16:49:02Z,2016-11-18T23:34:33Z,LJWatson,,4,187764168
true,CFC: Publish FPWD of Pointer Lock 2.0 (closes 14th Nov 2016),https://github.com/w3c/pointerlock/issues/11,2016-11-01T10:03:47Z,2016-11-07T16:48:21Z,LJWatson,,0,186497933
true,Events' defaultPrevented attribute has no effect.,https://github.com/w3c/pointerlock/pull/10,2016-09-30T03:45:13Z,2016-10-12T06:06:53Z,scheib,,0,180213683
true,"pointerlockchange is cancelable, breaking the processing model",https://github.com/w3c/pointerlock/issues/9,2016-09-22T11:03:15Z,2016-10-07T14:33:55Z,therealglazou,,0,178579539
true,"Use the new ""retargeting algorighm"" in the DOM spec.",https://github.com/w3c/pointerlock/pull/8,2016-08-29T10:45:58Z,2016-08-31T00:30:15Z,TakayoshiKochi,,0,173746938
true,"Update tests, movement and change event.",https://github.com/w3c/pointerlock/pull/7,2016-08-13T03:24:57Z,2016-08-13T03:33:32Z,scheib,,0,170990437
true,Expanded/clarified introduction,https://github.com/w3c/pointerlock/pull/6,2016-08-05T19:07:51Z,2018-04-28T09:34:33Z,patrickhlauke,,0,169675642
true,Add pointerlock to the permissions enum,https://github.com/w3c/pointerlock/issues/5,2016-07-26T20:15:53Z,2016-10-31T18:29:02Z,scheib,,0,167700913
true,Update for Shadow DOM,https://github.com/w3c/pointerlock/pull/4,2016-06-23T10:58:24Z,2016-08-29T10:50:19Z,TakayoshiKochi,,0,161895138
true,PointerLock and Shadow DOM,https://github.com/w3c/pointerlock/issues/3,2016-06-23T08:20:20Z,2016-07-12T17:53:09Z,TakayoshiKochi,,0,161865588
true,added a draft for CR revision,https://github.com/w3c/pointerlock/pull/2,2016-06-17T17:53:15Z,2016-06-22T02:35:46Z,siusin,,0,160941651
true,pointerlockchange and the accessibility tree,https://github.com/w3c/pointerlock/issues/1,2016-05-22T19:30:16Z,2016-10-31T18:21:04Z,LJWatson,,0,156168213
